# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	552698	553009	-	WP_167193791.1	WP_167193791.1		general stress protein			GUY30_RS02370	312	103	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	553252	553914	+							GUY30_RS02375	663		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	553252	553914	+	WP_167193793.1	WP_167193793.1		TetR family transcriptional regulator			GUY30_RS02375	663	220	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	553955	555043	+							GUY30_RS02380	1089		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	553955	555043	+	WP_167193795.1	WP_167193795.1		hypothetical protein			GUY30_RS02380	1089	362	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	555086	556141	+							GUY30_RS02385	1056		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	555086	556141	+	WP_167193797.1	WP_167193797.1		hypothetical protein			GUY30_RS02385	1056	351	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	556466	557539	+							GUY30_RS02395	1074		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	556466	557539	+	WP_167193801.1	WP_167193801.1		class I SAM-dependent methyltransferase			GUY30_RS02395	1074	357	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	557536	558252	+							GUY30_RS02400	717		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	557536	558252	+	WP_139470076.1	WP_139470076.1		glycosyltransferase			GUY30_RS02400	717	238	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	558390	558533	-							GUY30_RS02405	144		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	558390	558533	-	WP_167193803.1	WP_167193803.1		GPGG-motif small membrane protein			GUY30_RS02405	144	47	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	558827	560035	-							GUY30_RS02410	1209		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	558827	560035	-	WP_167193805.1	WP_167193805.1		YbfB/YjiJ family MFS transporter			GUY30_RS02410	1209	402	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	560198	561826	+							GUY30_RS02415	1629		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	560198	561826	+	WP_228281630.1	WP_228281630.1		hypothetical protein			GUY30_RS02415	1629	542	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	562189	563736	-							GUY30_RS02420	1548		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	562189	563736	-	WP_167193808.1	WP_167193808.1		AMP-binding protein			GUY30_RS02420	1548	515	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	563884	564690	+							GUY30_RS02425	807		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	563884	564690	+	WP_167193809.1	WP_167193809.1		SDR family oxidoreductase			GUY30_RS02425	807	268	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	564714	565412	-							GUY30_RS17855	699		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	564714	565412	-	WP_228281854.1	WP_228281854.1		MFS transporter			GUY30_RS17855	699	232	
gene	pseudogene	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	565336	566100	-							GUY30_RS17860	765		partial;pseudo
CDS	without_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	565336	566100	-				MFS transporter			GUY30_RS17860	765		partial;pseudo
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	566154	567113	-							GUY30_RS02435	960		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	566154	567113	-	WP_167193811.1	WP_167193811.1		phosphotriesterase-related protein			GUY30_RS02435	960	319	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	567292	567771	+							GUY30_RS02440	480		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	567292	567771	+	WP_062239237.1	WP_062239237.1		MaoC family dehydratase			GUY30_RS02440	480	159	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	567786	568568	+							GUY30_RS02445	783		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	567786	568568	+	WP_167193813.1	WP_167193813.1		SDR family oxidoreductase			GUY30_RS02445	783	260	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	568700	569707	+							GUY30_RS02450	1008		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	568700	569707	+	WP_167193815.1	WP_167193815.1		NADPH:quinone oxidoreductase family protein			GUY30_RS02450	1008	335	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	569744	570967	+							GUY30_RS02455	1224		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	569744	570967	+	WP_167193817.1	WP_167193817.1		acyl-CoA dehydrogenase family protein			GUY30_RS02455	1224	407	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	570964	571992	+							GUY30_RS02460	1029		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	570964	571992	+	WP_167193819.1	WP_167193819.1		phosphotransferase family protein			GUY30_RS02460	1029	342	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	572048	572728	+							GUY30_RS02465	681		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	572048	572728	+	WP_167193821.1	WP_167193821.1		TetR/AcrR family transcriptional regulator			GUY30_RS02465	681	226	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	572821	573780	+							GUY30_RS02470	960		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	572821	573780	+	WP_167193823.1	WP_167193823.1		alpha/beta hydrolase			GUY30_RS02470	960	319	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	573934	574458	+							GUY30_RS02475	525		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	573934	574458	+	WP_167193825.1	WP_167193825.1		hypothetical protein			GUY30_RS02475	525	174	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	574473	575105	+							GUY30_RS02480	633		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	574473	575105	+	WP_167193828.1	WP_167193828.1		RES family NAD+ phosphorylase			GUY30_RS02480	633	210	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	575282	576595	-							GUY30_RS02485	1314		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	575282	576595	-	WP_228281856.1	WP_228281856.1		cation:dicarboxylase symporter family transporter			GUY30_RS02485	1314	437	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	576908	577213	-							GUY30_RS02490	306		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	576908	577213	-	WP_101546193.1	WP_101546193.1		hypothetical protein			GUY30_RS02490	306	101	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	577252	578643	-							GUY30_RS02495	1392		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	577252	578643	-	WP_228281632.1	WP_228281632.1		trehalose-6-phosphate synthase			GUY30_RS02495	1392	463	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	578766	578981	-							GUY30_RS02500	216		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	578766	578981	-	WP_139469860.1	WP_139469860.1		CsbD family protein			GUY30_RS02500	216	71	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	579255	579911	+							GUY30_RS02505	657		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	579255	579911	+	WP_167193831.1	WP_167193831.1		TetR/AcrR family transcriptional regulator C-terminal domain-containing protein			GUY30_RS02505	657	218	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	580013	580441	+							GUY30_RS02510	429		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	580013	580441	+	WP_101546189.1	WP_101546189.1		hypothetical protein			GUY30_RS02510	429	142	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	580441	582228	+							GUY30_RS02515	1788		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	580441	582228	+	WP_167193833.1	WP_167193833.1		sensor histidine kinase			GUY30_RS02515	1788	595	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	582218	582919	+							GUY30_RS02520	702		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	582218	582919	+	WP_167193835.1	WP_167193835.1		response regulator			GUY30_RS02520	702	233	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	583067	584011	-							GUY30_RS17865	945		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	583067	584011	-	WP_167193837.1	WP_167193837.1		Ltp family lipoprotein			GUY30_RS17865	945	314	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	584392	586602	+							GUY30_RS02530	2211		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	584392	586602	+	WP_167193839.1	WP_167193839.1		LuxR C-terminal-related transcriptional regulator			GUY30_RS02530	2211	736	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	586713	586991	-							GUY30_RS02535	279		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	586713	586991	-	WP_208091473.1	WP_208091473.1		helix-turn-helix transcriptional regulator			GUY30_RS02535	279	92	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	587092	587274	+							GUY30_RS17870	183		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	587092	587274	+	WP_228281637.1	WP_228281637.1		DUF2000 domain-containing protein			GUY30_RS17870	183	60	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	587329	587679	-							GUY30_RS02545	351		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	587329	587679	-	WP_228281638.1	WP_228281638.1		metalloregulator ArsR/SmtB family transcription factor			GUY30_RS02545	351	116	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	587800	588897	+					arsB		GUY30_RS02550	1098		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	587800	588897	+	WP_167193844.1	WP_167193844.1		ACR3 family arsenite efflux transporter	arsB		GUY30_RS02550	1098	365	
gene	pseudogene	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	588894	589301	+							GUY30_RS02555	408		partial;pseudo
CDS	without_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	588894	589301	+				arsenate reductase ArsC			GUY30_RS02555	408		partial;pseudo
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	589387	590784	+							GUY30_RS02560	1398		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	589387	590784	+	WP_167193848.1	WP_167193848.1		NAD(P)-binding domain-containing protein			GUY30_RS02560	1398	465	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	590810	591463	-							GUY30_RS02565	654		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	590810	591463	-	WP_167193850.1	WP_167193850.1		histidine phosphatase family protein			GUY30_RS02565	654	217	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	591528	592427	-							GUY30_RS02570	900		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	591528	592427	-	WP_167193852.1	WP_167193852.1		LysR family transcriptional regulator			GUY30_RS02570	900	299	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	592591	593505	+							GUY30_RS02575	915		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	592591	593505	+	WP_167193854.1	WP_167193854.1		CoA transferase subunit A			GUY30_RS02575	915	304	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	593502	594335	+							GUY30_RS02580	834		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	593502	594335	+	WP_208091474.1	WP_208091474.1		3-oxoadipate--succinyl-CoA transferase subunit B			GUY30_RS02580	834	277	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	594452	595825	+							GUY30_RS02585	1374		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	594452	595825	+	WP_228281639.1	WP_228281639.1		MHS family MFS transporter			GUY30_RS02585	1374	457	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	595896	598370	-							GUY30_RS02590	2475		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	595896	598370	-	WP_167193856.1	WP_167193856.1		HNH endonuclease			GUY30_RS02590	2475	824	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	599392	600597	+							GUY30_RS02595	1206		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	599392	600597	+	WP_167193858.1	WP_167193858.1		NADP-dependent malic enzyme			GUY30_RS02595	1206	401	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	600850	601272	-							GUY30_RS02600	423		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	600850	601272	-	WP_039209212.1	WP_039209212.1		organic hydroperoxide resistance protein			GUY30_RS02600	423	140	
gene	pseudogene	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	601582	601869	-							GUY30_RS17875	288		partial;pseudo
CDS	without_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	601582	601869	-				MarR family transcriptional regulator			GUY30_RS17875	288		partial;pseudo
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	602196	603437	-							GUY30_RS02610	1242		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	602196	603437	-	WP_228281640.1	WP_228281640.1		SPFH domain-containing protein			GUY30_RS02610	1242	413	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	603627	604325	+							GUY30_RS02615	699		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	603627	604325	+	WP_167193860.1	WP_167193860.1		GntR family transcriptional regulator			GUY30_RS02615	699	232	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	604351	605133	+					nagB		GUY30_RS02620	783		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	604351	605133	+	WP_167193862.1	WP_167193862.1		glucosamine-6-phosphate deaminase	nagB		GUY30_RS02620	783	260	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	605355	605993	-							GUY30_RS02625	639		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	605355	605993	-	WP_228281643.1	WP_228281643.1		TetR/AcrR family transcriptional regulator			GUY30_RS02625	639	212	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	606184	607056	+							GUY30_RS02630	873		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	606184	607056	+	WP_167193864.1	WP_167193864.1		CoA transferase			GUY30_RS02630	873	290	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	607213	608367	+							GUY30_RS02635	1155		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	607213	608367	+	WP_167193866.1	WP_167193866.1		acyl-CoA dehydrogenase family protein			GUY30_RS02635	1155	384	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	608485	609564	+							GUY30_RS02640	1080		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	608485	609564	+	WP_167193868.1	WP_167193868.1		glycosyltransferase family 2 protein			GUY30_RS02640	1080	359	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	609561	610478	+							GUY30_RS02645	918		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	609561	610478	+	WP_228281644.1	WP_228281644.1		hypothetical protein			GUY30_RS02645	918	305	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	610491	610952	+							GUY30_RS02650	462		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	610491	610952	+	WP_167193870.1	WP_167193870.1		DUF3151 domain-containing protein			GUY30_RS02650	462	153	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	611056	612525	+							GUY30_RS02655	1470		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	611056	612525	+	WP_167193872.1	WP_167193872.1		MFS transporter			GUY30_RS02655	1470	489	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	612598	612942	-							GUY30_RS02660	345		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	612598	612942	-	WP_167193874.1	WP_167193874.1		helix-turn-helix domain-containing protein			GUY30_RS02660	345	114	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	613142	614218	+							GUY30_RS02665	1077		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	613142	614218	+	WP_167193876.1	WP_167193876.1		NADH:flavin oxidoreductase/NADH oxidase			GUY30_RS02665	1077	358	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	614408	614785	-					crcB		GUY30_RS02670	378		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	614408	614785	-	WP_167193877.1	WP_167193877.1		fluoride efflux transporter CrcB	crcB		GUY30_RS02670	378	125	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	614782	615216	-							GUY30_RS02675	435		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	614782	615216	-	WP_167193880.1	WP_167193880.1		CrcB family protein			GUY30_RS02675	435	144	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	615213	615806	-							GUY30_RS02680	594		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	615213	615806	-	WP_167193882.1	WP_167193882.1		universal stress protein			GUY30_RS02680	594	197	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	616041	616370	-							GUY30_RS02685	330		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	616041	616370	-	WP_167193884.1	WP_167193884.1		nuclear transport factor 2 family protein			GUY30_RS02685	330	109	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	616440	617195	-							GUY30_RS02690	756		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	616440	617195	-	WP_167193886.1	WP_167193886.1		SDR family oxidoreductase			GUY30_RS02690	756	251	
