# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	771262	772776	+	WP_166969705.1	WP_166969705.1		hypothetical protein			GUY23_RS03295	1515	504	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	773080	775413	+							GUY23_RS03300	2334		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	773080	775413	+	WP_166969707.1	WP_166969707.1		hypothetical protein			GUY23_RS03300	2334	777	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	775721	776452	-							GUY23_RS03305	732		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	775721	776452	-	WP_166969708.1	WP_166969708.1		histidine phosphatase family protein			GUY23_RS03305	732	243	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	776650	777555	-							GUY23_RS03310	906		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	776650	777555	-	WP_166969710.1	WP_166969710.1		LysR family transcriptional regulator			GUY23_RS03310	906	301	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	777728	778642	+							GUY23_RS03315	915		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	777728	778642	+	WP_166969712.1	WP_166969712.1		CoA transferase subunit A			GUY23_RS03315	915	304	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	778639	779541	+							GUY23_RS03320	903		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	778639	779541	+	WP_166969714.1	WP_166969714.1		3-oxoadipate--succinyl-CoA transferase subunit B			GUY23_RS03320	903	300	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	779613	781049	+							GUY23_RS03325	1437		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	779613	781049	+	WP_166969716.1	WP_166969716.1		MHS family MFS transporter			GUY23_RS03325	1437	478	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	781272	783779	-							GUY23_RS03330	2508		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	781272	783779	-	WP_166969718.1	WP_166969718.1		HNH endonuclease			GUY23_RS03330	2508	835	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	784655	785860	+							GUY23_RS03335	1206		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	784655	785860	+	WP_166969720.1	WP_166969720.1		NADP-dependent malic enzyme			GUY23_RS03335	1206	401	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	786140	786562	-							GUY23_RS03340	423		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	786140	786562	-	WP_166969722.1	WP_166969722.1		organic hydroperoxide resistance protein			GUY23_RS03340	423	140	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	786596	787096	-							GUY23_RS03345	501		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	786596	787096	-	WP_166969724.1	WP_166969724.1		MarR family transcriptional regulator			GUY23_RS03345	501	166	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	787431	788618	-							GUY23_RS03350	1188		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	787431	788618	-	WP_228282706.1	WP_228282706.1		SPFH domain-containing protein			GUY23_RS03350	1188	395	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	788848	789630	+					nagB		GUY23_RS03355	783		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	788848	789630	+	WP_166969728.1	WP_166969728.1		glucosamine-6-phosphate deaminase	nagB		GUY23_RS03355	783	260	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	789674	790702	+							GUY23_RS03360	1029		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	789674	790702	+	WP_166969730.1	WP_166969730.1		alpha/beta hydrolase			GUY23_RS03360	1029	342	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	790702	791601	+							GUY23_RS03365	900		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	790702	791601	+	WP_166969732.1	WP_166969732.1		CoA transferase			GUY23_RS03365	900	299	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	791687	792766	+							GUY23_RS03370	1080		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	791687	792766	+	WP_166969734.1	WP_166969734.1		glycosyltransferase family 2 protein			GUY23_RS03370	1080	359	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	792763	793677	+							GUY23_RS03375	915		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	792763	793677	+	WP_166969736.1	WP_166969736.1		hypothetical protein			GUY23_RS03375	915	304	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	793767	794228	+							GUY23_RS03380	462		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	793767	794228	+	WP_166969738.1	WP_166969738.1		DUF3151 domain-containing protein			GUY23_RS03380	462	153	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	794825	795145	+							GUY23_RS03385	321		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	794825	795145	+	WP_228282709.1	WP_228282709.1		EthD family reductase			GUY23_RS03385	321	106	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	795176	796159	+							GUY23_RS03390	984		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	795176	796159	+	WP_166969740.1	WP_166969740.1		AraC family transcriptional regulator			GUY23_RS03390	984	327	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	796253	797308	+							GUY23_RS03395	1056		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	796253	797308	+	WP_166969742.1	WP_166969742.1		zinc-dependent alcohol dehydrogenase family protein			GUY23_RS03395	1056	351	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	797334	798773	+							GUY23_RS03400	1440		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	797334	798773	+	WP_166969744.1	WP_166969744.1		aldehyde dehydrogenase family protein			GUY23_RS03400	1440	479	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	798862	799632	+							GUY23_RS03405	771		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	798862	799632	+	WP_166969746.1	WP_166969746.1		SDR family oxidoreductase			GUY23_RS03405	771	256	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	799666	800346	+							GUY23_RS03410	681		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	799666	800346	+	WP_166969748.1	WP_166969748.1		EthD family reductase			GUY23_RS03410	681	226	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	800474	801580	-							GUY23_RS03415	1107		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	800474	801580	-	WP_166969750.1	WP_166969750.1		alkene reductase			GUY23_RS03415	1107	368	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	801721	802548	-							GUY23_RS03420	828		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	801721	802548	-	WP_166969752.1	WP_166969752.1		fumarylacetoacetate hydrolase family protein			GUY23_RS03420	828	275	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	802576	803952	-							GUY23_RS03425	1377		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	802576	803952	-	WP_166969754.1	WP_166969754.1		MFS transporter			GUY23_RS03425	1377	458	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	804061	804513	-							GUY23_RS03430	453		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	804061	804513	-	WP_166969756.1	WP_166969756.1		MaoC family dehydratase			GUY23_RS03430	453	150	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	804524	805399	-							GUY23_RS03435	876		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	804524	805399	-	WP_166969758.1	WP_166969758.1		CoA ester lyase			GUY23_RS03435	876	291	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	805399	807162	-							GUY23_RS03440	1764		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	805399	807162	-	WP_166969760.1	WP_166969760.1		ATP-grasp domain-containing protein			GUY23_RS03440	1764	587	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	807285	808814	-							GUY23_RS03445	1530		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	807285	808814	-	WP_166969762.1	WP_166969762.1		AMP-binding protein			GUY23_RS03445	1530	509	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	808983	809618	-							GUY23_RS03450	636		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	808983	809618	-	WP_166969764.1	WP_166969764.1		TetR family transcriptional regulator			GUY23_RS03450	636	211	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	809790	810668	+							GUY23_RS03455	879		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	809790	810668	+	WP_166969766.1	WP_166969766.1		SDR family oxidoreductase			GUY23_RS03455	879	292	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	810783	812336	-							GUY23_RS03460	1554		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	810783	812336	-	WP_166969768.1	WP_166969768.1		acyl-CoA carboxylase subunit beta			GUY23_RS03460	1554	517	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	812505	812993	+							GUY23_RS03465	489		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	812505	812993	+	WP_228282711.1	WP_228282711.1		hypothetical protein			GUY23_RS03465	489	162	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	813002	814228	+							GUY23_RS03470	1227		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	813002	814228	+	WP_166969770.1	WP_166969770.1		acyl-CoA/acyl-ACP dehydrogenase			GUY23_RS03470	1227	408	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	814329	814787	+							GUY23_RS03475	459		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	814329	814787	+	WP_166969772.1	WP_166969772.1		cupin domain-containing protein			GUY23_RS03475	459	152	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	815352	815675	-							GUY23_RS03480	324		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	815352	815675	-	WP_166969774.1	WP_166969774.1		helix-turn-helix domain-containing protein			GUY23_RS03480	324	107	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	815908	816984	+							GUY23_RS03485	1077		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	815908	816984	+	WP_166969776.1	WP_166969776.1		NADH:flavin oxidoreductase/NADH oxidase			GUY23_RS03485	1077	358	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	817069	818598	+							GUY23_RS03490	1530		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	817069	818598	+	WP_166969778.1	WP_166969778.1		MFS transporter			GUY23_RS03490	1530	509	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	818770	819426	-							GUY23_RS03495	657		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	818770	819426	-	WP_166969780.1	WP_166969780.1		TetR/AcrR family transcriptional regulator C-terminal domain-containing protein			GUY23_RS03495	657	218	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	819640	819912	-							GUY23_RS03500	273		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	819640	819912	-	WP_166969782.1	WP_166969782.1		GlsB/YeaQ/YmgE family stress response membrane protein			GUY23_RS03500	273	90	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	820208	821572	+							GUY23_RS03505	1365		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	820208	821572	+	WP_166969784.1	WP_166969784.1		trehalose-6-phosphate synthase			GUY23_RS03505	1365	454	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	821572	822750	+							GUY23_RS03510	1179		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	821572	822750	+	WP_166969786.1	WP_166969786.1		aromatic acid exporter family protein			GUY23_RS03510	1179	392	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	822790	823170	-					crcB		GUY23_RS03515	381		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	822790	823170	-	WP_166969788.1	WP_166969788.1		fluoride efflux transporter CrcB	crcB		GUY23_RS03515	381	126	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	823167	823661	-							GUY23_RS03520	495		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	823167	823661	-	WP_166969790.1	WP_166969790.1		CrcB family protein			GUY23_RS03520	495	164	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	823658	823921	-							GUY23_RS03525	264		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	823658	823921	-	WP_166969791.1	WP_166969791.1		hypothetical protein			GUY23_RS03525	264	87	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	824175	825800	+							GUY23_RS03530	1626		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	824175	825800	+	WP_166969793.1	WP_166969793.1		histidine kinase			GUY23_RS03530	1626	541	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	825797	826639	+							GUY23_RS03535	843		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	825797	826639	+	WP_166969795.1	WP_166969795.1		response regulator transcription factor			GUY23_RS03535	843	280	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	826770	827618	+							GUY23_RS03540	849		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	826770	827618	+	WP_166969797.1	WP_166969797.1		ABC transporter ATP-binding protein			GUY23_RS03540	849	282	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	827615	830188	+							GUY23_RS03545	2574		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	827615	830188	+	WP_166969799.1	WP_166969799.1		ABC transporter permease			GUY23_RS03545	2574	857	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	830286	831536	-							GUY23_RS03550	1251		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	830286	831536	-	WP_166969801.1	WP_166969801.1		PLP-dependent aminotransferase family protein			GUY23_RS03550	1251	416	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	831740	832261	+							GUY23_RS03555	522		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	831740	832261	+	WP_166969803.1	WP_166969803.1		DinB family protein			GUY23_RS03555	522	173	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	832410	833696	+							GUY23_RS03560	1287		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	832410	833696	+	WP_166969805.1	WP_166969805.1		adenylosuccinate synthase			GUY23_RS03560	1287	428	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	833886	835280	+							GUY23_RS03565	1395		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	833886	835280	+	WP_228282713.1	WP_228282713.1		cytosine permease			GUY23_RS03565	1395	464	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	835354	836010	+							GUY23_RS03570	657		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	835354	836010	+	WP_166969807.1	WP_166969807.1		flavin reductase family protein			GUY23_RS03570	657	218	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	836147	836779	-							GUY23_RS03575	633		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	836147	836779	-	WP_166969809.1	WP_166969809.1		GntR family transcriptional regulator			GUY23_RS03575	633	210	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	836866	837726	+							GUY23_RS03580	861		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	836866	837726	+	WP_166969811.1	WP_166969811.1		helix-turn-helix transcriptional regulator			GUY23_RS03580	861	286	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	837854	838267	+							GUY23_RS03585	414		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	837854	838267	+	WP_166969813.1	WP_166969813.1		VOC family protein			GUY23_RS03585	414	137	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	838435	839481	+							GUY23_RS03590	1047		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	838435	839481	+	WP_166969815.1	WP_166969815.1		NAD(P)-dependent alcohol dehydrogenase			GUY23_RS03590	1047	348	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	839485	840645	-							GUY23_RS03595	1161		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	839485	840645	-	WP_166969817.1	WP_166969817.1		GAF domain-containing protein			GUY23_RS03595	1161	386	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	840833	842653	+							GUY23_RS03600	1821		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	840833	842653	+	WP_166969819.1	WP_166969819.1		NAD(P)/FAD-dependent oxidoreductase			GUY23_RS03600	1821	606	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	842781	843590	-							GUY23_RS03605	810		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	842781	843590	-	WP_228282715.1	WP_228282715.1		hypothetical protein			GUY23_RS03605	810	269	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	843942	844463	-							GUY23_RS03610	522		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	843942	844463	-	WP_166969821.1	WP_166969821.1		TetR family transcriptional regulator			GUY23_RS03610	522	173	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	844605	846140	+							GUY23_RS03615	1536		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	844605	846140	+	WP_166969823.1	WP_166969823.1		MFS transporter			GUY23_RS03615	1536	511	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	846357	847904	-							GUY23_RS03620	1548		
